record_type,record_id,label_ko,alias_or_term,concept_ids,concept_labels,grade_domain_unit,relationship_status,recommended_action,confidence,source_ref_count,notes
concept_alias,m1_data_number_of_values,자료의 개수,자료 수; number of data values,m1_data_number_of_values,자료의 개수,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_median_even_count,자료의 개수가 짝수일 때 중앙값,짝수 개 자료의 중앙값; 두 가운데 값의 평균,m1_data_median_even_count,자료의 개수가 짝수일 때 중앙값,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_median_odd_count,자료의 개수가 홀수일 때 중앙값,홀수 개 자료의 중앙값,m1_data_median_odd_count,자료의 개수가 홀수일 때 중앙값,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_distribution,자료의 분포,distribution,m1_data_distribution,자료의 분포,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,6,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_distribution_interpretation,자료의 분포 특징 해석,분포 해석,m1_data_distribution_interpretation,자료의 분포 특징 해석,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_representative_value_context,자료의 특성 살펴보기,자료 특성 고려; 자료 상황 고려,m1_data_representative_value_context,자료의 특성 살펴보기,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,적절한 대푯값 선택,m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_natural_number,자연수,natural number,m1_num_natural_number,자연수,중1(교육과정 학년군: 중1-3) > 수와 연산 > 소인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_construction,작도,construction,m1_geo_construction,작도,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_construction_process_explanation,작도 과정 설명하기,작도 순서 설명,m1_geo_construction_process_explanation,작도 과정 설명하기,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_construction_congruence_unit,작도와 합동,삼각형 작도와 합동,m1_geo_construction_congruence_unit,작도와 합동,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_calc_expansion,전개,전개식; 식을 전개하기,m1_calc_expansion,전개,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 식의 계산,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_solid_net,전개도,net of solid,m1_geo_solid_net,전개도,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,5,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_solid_net_drawing,전개도 그리기,입체도형의 전개도 그리기,m1_geo_solid_net_drawing,전개도 그리기,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_solid_net_validity_judgement,전개도가 될 수 있는지 판단하기,전개도 가능 여부 판단; 전개도 판별,m1_geo_solid_net_validity_judgement,전개도가 될 수 있는지 판단하기,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_net_surface_area_strategy,전개도로 겉넓이 구하기,전개도와 겉넓이,m1_geo_net_surface_area_strategy,전개도로 겉넓이 구하기,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_solid_net_adjacency,전개도에서 붙는 면의 이웃 관계를 잘못 판단하는 오류,전개도 이웃 면 판단 오류; 전개도 접힘 오류,m1_mis_solid_net_adjacency,전개도에서 붙는 면의 이웃 관계를 잘못 판단하는 오류,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_factor_expanded_form,전개식,전개된 식; expanded form,m1_factor_expanded_form,전개식,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,전개-인수분해 방향 오류,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_factor_expansion_factorization_inverse,전개와 인수분해의 역관계,전개-인수분해 역관계,m1_factor_expansion_factorization_inverse,전개와 인수분해의 역관계,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 다항식의 곱셈과 인수분해,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_total_cases,전체 경우의 수,모든 경우의 수; 일어날 수 있는 모든 경우의 수,m1_data_total_cases,전체 경우의 수,중2(교육과정 학년군: 중1-3) > 자료와 가능성 > 경우의 수와 확률,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_absolute_value,절댓값,absolute value; | |,m1_num_absolute_value,절댓값,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_absolute_value_positive,절댓값을 항상 양수로만 말하는 오류,절댓값 의미 오류,m1_mis_absolute_value_positive,절댓값을 항상 양수로만 말하는 오류,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,서로 부호가 반대인 두 수; opposite numbers,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_point,점,point,m1_geo_point,점,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_position_relation,"점, 직선, 평면의 위치 관계",위치 관계,m1_geo_position_relation,"점, 직선, 평면의 위치 관계",중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_basic_figure_notation,점·선·면·각의 용어와 기호,기본 도형 기호; 점선면각 기호,m1_geo_basic_figure_notation,점·선·면·각의 용어와 기호,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_position_relation_explanation,점·직선·평면의 위치 관계 설명하기,위치 관계 설명,m1_geo_position_relation_explanation,점·직선·평면의 위치 관계 설명하기,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_point_location,점의 위치,좌표평면 위의 점; 수직선 위의 점,m1_coord_point_location,점의 위치,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_tangent_line,접선,tangent line,m1_geo_tangent_line,접선,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_tangent_radius,접선과 반지름의 수직 관계를 놓치는 오류,접선-반지름 혼동,m1_mis_tangent_radius,접선과 반지름의 수직 관계를 놓치는 오류,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_tangent_length,접선의 길이,length of tangent,m1_geo_tangent_length,접선의 길이,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_tangent_point,접점,point of tangency,m1_geo_tangent_point,접점,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_tangent_radius_perpendicular,접점에서의 접선과 반지름의 수직 관계,접선과 반지름; 접점의 반지름과 접선,m1_geo_tangent_radius_perpendicular,접점에서의 접선과 반지름의 수직 관계,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_tangent_relation,접한다,tangent relation,m1_geo_tangent_relation,접한다,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_regular_polyhedron,정다면체,regular polyhedron,m1_geo_regular_polyhedron,정다면체,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_justification,정당화,수학적 정당화,m1_geo_justification,정당화,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_prop_direct_proportion,정비례,direct proportion; 정비례 관계,m1_prop_direct_proportion,정비례,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_prop_proportion_relation,정비례·반비례 관계 판단,비례 관계 판단; 관계 판별,m1_prop_proportion_relation,정비례·반비례 관계 판단,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_square,정사각형,square,m1_geo_square,정사각형,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_square_rectangle_rhombus_relation,정사각형과 직사각형·마름모의 관계,정사각형 포함 관계,m1_geo_square_rectangle_rhombus_relation,정사각형과 직사각형·마름모의 관계,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_integer,정수,integer,m1_num_integer,정수,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_integer_rational_unit,정수와 유리수,integers and rational numbers,m1_num_integer_rational_unit,정수와 유리수,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,9,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_integer_rational_mul_div,정수와 유리수의 곱셈과 나눗셈,유리수의 곱셈과 나눗셈,m1_num_integer_rational_mul_div,정수와 유리수의 곱셈과 나눗셈,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_order_relation,정수와 유리수의 대소 관계,"수의 크기 비교; <, >, ≤, ≥",m1_num_order_relation,정수와 유리수의 대소 관계,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,유리수의 덧셈과 뺄셈,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_four_operations,정수와 유리수의 사칙계산,정수와 유리수의 덧셈·뺄셈·곱셈·나눗셈,m1_num_four_operations,정수와 유리수의 사칙계산,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_mixed_calculation,정수와 유리수의 혼합계산,유리수 혼합계산,m1_num_mixed_calculation,정수와 유리수의 혼합계산,중1(교육과정 학년군: 중1-3) > 수와 연산 > 정수와 유리수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_quadrant_1,제1사분면,1사분면,m1_coord_quadrant_1,제1사분면,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_first_quartile,제1사분위수,Q1; 하위 사분위수,m1_data_first_quartile,제1사분위수,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 상자그림과 산점도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_quadrant_2,제2사분면,2사분면,m1_coord_quadrant_2,제2사분면,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_second_quartile,제2사분위수,Q2; 사분위수에서의 중앙값,m1_data_second_quartile,제2사분위수,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 상자그림과 산점도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_quadrant_3,제3사분면,3사분면,m1_coord_quadrant_3,제3사분면,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_third_quartile,제3사분위수,Q3; 상위 사분위수,m1_data_third_quartile,제3사분위수,중3(교육과정 학년군: 중1-3) > 자료와 가능성 > 상자그림과 산점도,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_quadrant_4,제4사분면,4사분면,m1_coord_quadrant_4,제4사분면,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_square_root,제곱근,square root,m1_num_square_root,제곱근,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_find_square_root,제곱근 구하기,finding square roots,m1_num_find_square_root,제곱근 구하기,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_square_root_real_unit,제곱근과 실수,square roots and real numbers,m1_num_square_root_real_unit,제곱근과 실수,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,10,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_represent_square_root_radical,제곱근을 근호로 나타내기,근호를 사용한 제곱근 표현; radical representation,m1_num_represent_square_root_radical,제곱근을 근호로 나타내기,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_radical_mul_div,제곱근의 곱셈과 나눗셈,근호를 포함한 식의 곱셈과 나눗셈; radical multiplication and division,m1_num_radical_mul_div,제곱근의 곱셈과 나눗셈,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_compare_square_roots,제곱근의 대소 관계,square root comparison,m1_num_compare_square_roots,제곱근의 대소 관계,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_square_root_property,제곱근의 성질,properties of square roots,m1_num_square_root_property,제곱근의 성질,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_num_square_number,제곱수,square number,m1_num_square_number,제곱수,중3(교육과정 학년군: 중1-3) > 수와 연산 > 제곱근과 실수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_eq_left_side,좌변,left-hand side,m1_eq_left_side,좌변,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 일차방정식,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_coordinate,좌표,점의 좌표; coordinate,m1_coord_coordinate,좌표,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_usefulness,좌표 표현의 편리함,좌표의 유용성; 좌표의 편리함,m1_coord_usefulness,좌표 표현의 편리함,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_axis,좌표축,coordinate axes; 축,m1_coord_axis,좌표축,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_coordinate_plane,좌표평면,coordinate plane; xy평면,m1_coord_coordinate_plane,좌표평면,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_coord_graph_unit,좌표평면과 그래프,좌표와 그래프; 좌표평면,m1_coord_graph_unit,좌표평면과 그래프,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_graph_periodic_change,주기적 변화,주기 변화,m1_graph_periodic_change,주기적 변화,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_copy_angle_construction,주어진 각과 크기가 같은 각 작도,각 옮기기,m1_geo_copy_angle_construction,주어진 각과 크기가 같은 각 작도,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_congruent_triangle_construction,주어진 삼각형과 합동인 삼각형 작도,합동인 삼각형 작도,m1_geo_congruent_triangle_construction,주어진 삼각형과 합동인 삼각형 작도,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_copy_segment_construction,주어진 선분과 길이가 같은 선분 작도,선분 옮기기,m1_geo_copy_segment_construction,주어진 선분과 길이가 같은 선분 작도,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 작도와 합동,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_stem_leaf_plot,줄기와 잎 그림,stem-and-leaf plot,m1_data_stem_leaf_plot,줄기와 잎 그림,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_quad_eq_double_root,중근,double root,m1_quad_eq_double_root,중근,중3(교육과정 학년군: 중1-3) > 변화와 관계 > 이차방정식,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_median,중선,median,m1_geo_median,중선,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_centroid_location_by_median_ratio,중선 위 2:1 비로 무게중심 위치 찾기,무게중심 위치 찾기,m1_geo_centroid_location_by_median_ratio,중선 위 2:1 비로 무게중심 위치 찾기,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 도형의 닮음,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_central_angle,중심각,central angle,m1_geo_central_angle,중심각,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 평면도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
