concept_id,label_ko,grade,domain,unit,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence
m1_geo_chord_center_perpendicular_bisects,원의 중심에서 현에 내린 수선은 현을 이등분,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_chord_midpoint_center_perpendicular,원 중심과 현의 중점을 이은 직선은 현에 수직,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_equal_chords_equal_center_distance,같은 원에서 길이가 같은 현은 중심에서 같은 거리에 있음,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_equal_center_distance_equal_chords,같은 원에서 중심거리가 같은 현의 길이가 같음,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_tangent_line,접선,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_tangent_point,접점,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_tangent_relation,접한다,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_tangent_property,원의 접선에 관한 성질,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_tangent_radius_perpendicular,접점에서의 접선과 반지름의 수직 관계,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_tangent_length,접선의 길이,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; instructional_term_list,yes,yes,no,official_dual_source,yes
m1_geo_equal_tangent_lengths_from_point,한 점에서 그은 두 접선의 길이가 같음,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list,yes,yes,no,official_dual_source,yes
m1_geo_inscribed_angle,원주각,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_inscribed_angle_subtended_arc,원주각이 보는 호,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_geo_same_arc,같은 호,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_same_chord,같은 현,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_inscribed_angle_property,원주각의 성질,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_same_arc_inscribed_angles_equal,같은 호에 대한 원주각의 크기가 같음,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_same_arc_same_chord_relation,같은 호와 같은 현의 대응 관계,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,3,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_central_inscribed_angle_relation,중심각과 원주각의 관계,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,4,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_semicircle_arc,반원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_semicircle_inscribed_angle_right,반원에 대한 원주각은 직각,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_geo_circle_justification,원의 성질 정당화,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,high,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_circle_property_evidence_selection,원의 성질 정당화에서 근거 선택하기,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,medium,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_geo_circle_auxiliary_radius_center,원의 중심과 반지름 보조선 활용,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_mis_circle_proportion_scope,원과 비례에 관한 성질을 범위에 포함하는 오류,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_mis_tangent_radius,접선과 반지름의 수직 관계를 놓치는 오류,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_inscribed_central_angle_equal,원주각과 중심각을 같은 크기로 보는 오류,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_same_chord_arc_scope,같은 현과 같은 호의 조건을 넓게 적용하는 오류,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,low,3,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_domain,자료와 가능성,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,high,9,1,1,curriculum_math_2022,achievement_standard,yes,no,no,official_single_source,yes
m1_data_representative_unit,대푯값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_frequency_unit,도수분포표와 상대도수,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,5,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_statistical_inquiry_unit,통계적 탐구,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_probability_unit,경우의 수와 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,high,5,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_variability_unit,산포도,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_box_scatter_unit,상자그림과 산점도,중3(교육과정 학년군: 중1-3),자료와 가능성,상자그림과 산점도,high,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_dataset,자료,중1(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,high,4,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_variable,변량,중1(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; term_list,yes,yes,no,official_dual_source,yes
m1_data_representative_value,대푯값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,4,2,4,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note; term_list,yes,yes,no,official_dual_source,yes
m1_data_mean,평균,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_prerequisite_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_sum_of_values,자료값의 합,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_prerequisite_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_number_of_values,자료의 개수,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_prerequisite_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_mean_formula,평균 계산식,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_prerequisite_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_mean_calculation,평균 구하기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_prerequisite_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_median,중앙값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_ordered_data_for_median,중앙값을 구하기 위한 자료 정렬,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_middle_position,가운데 위치,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_median_odd_count,자료의 개수가 홀수일 때 중앙값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_median_even_count,자료의 개수가 짝수일 때 중앙값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_mode,최빈값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_value_frequency_count,자료값의 도수 세기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,medium,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_mode_selection,최빈값 찾기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_no_mode,최빈값이 없는 경우,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_multiple_modes,최빈값이 여러 개인 경우,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_representative_value_context,자료의 특성 살펴보기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_representative_value_usefulness_discussion,대푯값의 유용성 토론하기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_extreme_value,극단적인 값,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_mean_sensitive_to_extreme_value,평균은 극단적인 값의 영향을 받음,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_median_extreme_value_context,극단적인 값이 있는 자료에서 중앙값 고려하기,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_mis_median_without_ordering,자료를 정렬하지 않고 중앙값을 찾는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_mode_largest_value,최빈값을 가장 큰 값으로 보는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_even_median_no_average,짝수 개 자료에서 두 가운데 값 중 하나만 중앙값으로 보는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_mis_extreme_value_mean_choice,극단적인 값이 있는 자료에서 평균만 선택하는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,대푯값,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_distribution,자료의 분포,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,6,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_data_stem_leaf_plot,줄기와 잎 그림,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_data_class,계급,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_class_width,계급의 크기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_class_mark,계급값,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,medium,2,1,2,curriculum_math_2022,achievement_standard; instructional_term_list,yes,no,no,official_single_source,yes
m1_data_frequency,도수,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_data_frequency_table,도수분포표,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_data_histogram,히스토그램,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_data_frequency_polygon,도수분포다각형,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; term_list,yes,yes,no,official_dual_source,yes
m1_data_distribution_interpretation,자료의 분포 특징 해석,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_data_frequency_table_construction,도수분포표로 나타내기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_data_histogram_drawing,히스토그램으로 나타내기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_data_frequency_polygon_drawing,도수분포다각형으로 나타내기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes
m1_data_total_frequency,총도수,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_relative_frequency_calculation,상대도수 구하기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_relative_frequency,상대도수,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,5,3,5,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note; term_list,yes,yes,no,official_dual_source,yes
m1_data_relative_frequency_distribution,상대도수의 분포,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_relative_frequency_table_graph,상대도수의 분포를 표나 그래프로 나타내기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_compare_groups_by_relative_frequency,상대도수로 두 집단의 분포 비교하기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_relative_frequency_sum,상대도수의 합,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,low,2,1,2,curriculum_math_2022,achievement_standard; teaching_note,yes,no,no,official_single_source,yes
m1_mis_histogram_bar_graph,히스토그램과 막대그래프를 같은 표현으로 보는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_relative_frequency_frequency,도수와 상대도수를 혼동하는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,low,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_statistical_inquiry_problem,통계적 탐구 문제,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_inquiry_plan,자료 수집 계획,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_data_collection,자료 수집,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_data_analysis,자료 분석,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_result_interpretation,분석 결과 해석,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_statistical_evidence_discussion,통계적 근거로 토론하기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_technology_tool_stats,공학 도구로 자료 수집·분석하기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,high,6,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_critical_graph_reading,표와 그래프의 오류 비판적으로 읽기,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_mis_graph_scale_distortion,눈금 왜곡 그래프를 그대로 해석하는 오류,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,low,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_data_event,사건,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_counting_cases,경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,high,4,2,4,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; instructional_term_list; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_or_cases,사건 A 또는 사건 B가 일어나는 경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,5,2,4,achievement_math_2022; achievement_research_report_2022,achievement_level; assessment_item; research_report_achievement_level_context; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_and_cases,사건 A와 사건 B가 동시에 일어나는 경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,5,2,4,achievement_math_2022; achievement_research_report_2022,achievement_level; assessment_item; research_report_achievement_level_context; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_addition_counting,두 경우의 수를 합하는 상황,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,assessment_item; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_multiplication_counting,두 경우의 수를 곱하는 상황,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,assessment_item; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_possible_outcome,일어날 수 있는 경우,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_assessment_item_context,yes,yes,no,official_dual_source,yes
m1_data_all_outcomes_listing,가능한 모든 경우 나열하기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,4,2,3,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_assessment_item_context; teaching_note,yes,no,no,official_single_source,yes
m1_data_counting_without_omission_duplication,빠짐없이 중복 없이 경우 세기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,3,2,2,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_assessment_item_context,yes,no,no,official_single_source,yes
m1_data_case_classification,경우를 기준에 따라 나누기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,2,3,achievement_math_2022; achievement_research_report_2022,achievement_level; assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_counting_operation_choice,합하는 상황과 곱하는 상황 구별,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,assessment_item; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_event_case_selection,사건에 해당하는 경우 판별하기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_assessment_item_context,yes,yes,no,official_dual_source,yes
